,Entity,Code,Year,Production,continent,id
28177,Nicaragua,558.0,2013,84146.33,Americas,558
28189,Nicaragua,558.0,2014,86089.58,Americas,558
28201,Nicaragua,558.0,2015,95254.51,Americas,558
28213,Nicaragua,558.0,2016,122470.09,Americas,558
28225,Nicaragua,558.0,2017,128111.06,Americas,558
28237,Nicaragua,558.0,2018,141931.0,Americas,558
28249,Nicaragua,558.0,2019,156902.0,Americas,558
28261,Nicaragua,558.0,2020,158759.0,Americas,558
28273,Nicaragua,558.0,2021,167831.0,Americas,558
28285,Nigeria,566.0,1961,1100.0,Africa,566
28297,Nigeria,566.0,1962,2000.0,Africa,566
28309,Nigeria,566.0,1963,2000.0,Africa,566
28321,Nigeria,566.0,1964,3000.0,Africa,566
28333,Nigeria,566.0,1965,3000.0,Africa,566
28345,Nigeria,566.0,1966,4000.0,Africa,566
28357,Nigeria,566.0,1967,1712.0,Africa,566
28369,Nigeria,566.0,1968,2360.0,Africa,566
28381,Nigeria,566.0,1969,4776.0,Africa,566
28393,Nigeria,566.0,1970,2826.0,Africa,566
28405,Nigeria,566.0,1971,3600.0,Africa,566
28417,Nigeria,566.0,1972,4171.0,Africa,566
28429,Nigeria,566.0,1973,2300.0,Africa,566
28441,Nigeria,566.0,1974,2400.0,Africa,566
28453,Nigeria,566.0,1975,3000.0,Africa,566
28465,Nigeria,566.0,1976,3000.0,Africa,566
28477,Nigeria,566.0,1977,3100.0,Africa,566
28489,Nigeria,566.0,1978,3100.0,Africa,566
28501,Nigeria,566.0,1979,3200.0,Africa,566
28513,Nigeria,566.0,1980,3500.0,Africa,566
28525,Nigeria,566.0,1981,3000.0,Africa,566
28537,Nigeria,566.0,1982,3000.0,Africa,566
28549,Nigeria,566.0,1983,3000.0,Africa,566
28561,Nigeria,566.0,1984,4000.0,Africa,566
28573,Nigeria,566.0,1985,6000.0,Africa,566
28585,Nigeria,566.0,1986,1200.0,Africa,566
28597,Nigeria,566.0,1987,1500.0,Africa,566
28609,Nigeria,566.0,1988,1570.0,Africa,566
28621,Nigeria,566.0,1989,2570.0,Africa,566
28633,Nigeria,566.0,1990,3030.0,Africa,566
28645,Nigeria,566.0,1991,3200.0,Africa,566
28657,Nigeria,566.0,1992,3380.0,Africa,566
28669,Nigeria,566.0,1993,3580.0,Africa,566
28681,Nigeria,566.0,1994,3720.0,Africa,566
28693,Nigeria,566.0,1995,3090.0,Africa,566
28705,Nigeria,566.0,1996,3780.0,Africa,566
28717,Nigeria,566.0,1997,3700.0,Africa,566
28729,Nigeria,566.0,1998,3700.0,Africa,566
28741,Nigeria,566.0,1999,3750.0,Africa,566
28753,Nigeria,566.0,2000,3830.0,Africa,566
28765,Nigeria,566.0,2001,3850.0,Africa,566
28777,Nigeria,566.0,2002,4100.0,Africa,566
28789,Nigeria,566.0,2003,4360.0,Africa,566
28801,Nigeria,566.0,2004,4660.0,Africa,566
28813,Nigeria,566.0,2005,4990.0,Africa,566
28825,Nigeria,566.0,2006,5340.0,Africa,566
28837,Nigeria,566.0,2007,2520.0,Africa,566
28849,Nigeria,566.0,2008,3000.0,Africa,566
28861,Nigeria,566.0,2009,2040.0,Africa,566
28873,Nigeria,566.0,2010,2400.0,Africa,566
28885,Nigeria,566.0,2011,2524.57,Africa,566
28897,Nigeria,566.0,2012,2416.92,Africa,566
28909,Nigeria,566.0,2013,2100.0,Africa,566
28921,Nigeria,566.0,2014,1972.17,Africa,566
28933,Nigeria,566.0,2015,1754.52,Africa,566
28945,Nigeria,566.0,2016,1942.23,Africa,566
28957,Nigeria,566.0,2017,1889.64,Africa,566
28969,Nigeria,566.0,2018,1960.23,Africa,566
28981,Nigeria,566.0,2019,1903.72,Africa,566
28993,Nigeria,566.0,2020,1859.43,Africa,566
29005,Nigeria,566.0,2021,1815.14,Africa,566
29017,Panama,591.0,1961,5000.0,Americas,591
29029,Panama,591.0,1962,4400.0,Americas,591
29041,Panama,591.0,1963,4500.0,Americas,591
29053,Panama,591.0,1964,4300.0,Americas,591
29065,Panama,591.0,1965,4300.0,Americas,591
29077,Panama,591.0,1966,5000.0,Americas,591
29089,Panama,591.0,1967,5166.0,Americas,591
29101,Panama,591.0,1968,4500.0,Americas,591
29113,Panama,591.0,1969,5139.0,Americas,591
29125,Panama,591.0,1970,4436.0,Americas,591
29137,Panama,591.0,1971,5307.0,Americas,591
29149,Panama,591.0,1972,4944.0,Americas,591
29161,Panama,591.0,1973,4318.0,Americas,591
29173,Panama,591.0,1974,4504.0,Americas,591
29185,Panama,591.0,1975,4801.0,Americas,591
29197,Panama,591.0,1976,4677.0,Americas,591
29209,Panama,591.0,1977,5516.0,Americas,591
29221,Panama,591.0,1978,6146.0,Americas,591
29233,Panama,591.0,1979,6100.0,Americas,591
29245,Panama,591.0,1980,7272.0,Americas,591
29257,Panama,591.0,1981,7062.0,Americas,591
29269,Panama,591.0,1982,8142.0,Americas,591
29281,Panama,591.0,1983,8854.0,Americas,591
29293,Panama,591.0,1984,10750.0,Americas,591
29305,Panama,591.0,1985,9390.0,Americas,591
29317,Panama,591.0,1986,10596.0,Americas,591
29329,Panama,591.0,1987,10160.0,Americas,591
29341,Panama,591.0,1988,10274.0,Americas,591
29353,Panama,591.0,1989,9757.0,Americas,591
29365,Panama,591.0,1990,11547.0,Americas,591
29377,Panama,591.0,1991,12174.0,Americas,591
29389,Panama,591.0,1992,10945.0,Americas,591
29401,Panama,591.0,1993,9766.0,Americas,591
29413,Panama,591.0,1994,10400.0,Americas,591
29425,Panama,591.0,1995,11702.0,Americas,591
29437,Panama,591.0,1996,11113.0,Americas,591
29449,Panama,591.0,1997,10527.0,Americas,591
29461,Panama,591.0,1998,11435.0,Americas,591
29473,Panama,591.0,1999,12024.0,Americas,591
29485,Panama,591.0,2000,10255.0,Americas,591
29497,Panama,591.0,2001,15074.0,Americas,591
29509,Panama,591.0,2002,11390.0,Americas,591
29521,Panama,591.0,2003,11586.5,Americas,591
29533,Panama,591.0,2004,12778.8,Americas,591
29545,Panama,591.0,2005,13153.0,Americas,591
29557,Panama,591.0,2006,12844.0,Americas,591
29569,Panama,591.0,2007,13790.0,Americas,591
29581,Panama,591.0,2008,13324.0,Americas,591
29593,Panama,591.0,2009,12961.0,Americas,591
29605,Panama,591.0,2010,12470.0,Americas,591
29617,Panama,591.0,2011,9826.0,Americas,591
29629,Panama,591.0,2012,10049.0,Americas,591
29641,Panama,591.0,2013,7096.0,Americas,591
29653,Panama,591.0,2014,6688.0,Americas,591
29665,Panama,591.0,2015,7464.0,Americas,591
29677,Panama,591.0,2016,6135.0,Americas,591
29689,Panama,591.0,2017,6588.0,Americas,591
29701,Panama,591.0,2018,5579.0,Americas,591
29713,Panama,591.0,2019,6840.0,Americas,591
29725,Panama,591.0,2020,6900.0,Americas,591
29737,Panama,591.0,2021,6900.0,Americas,591
29749,Papua New Guinea,598.0,1961,2520.0,,598
29750,Papua New Guinea,598.0,1962,4140.0,,598
29751,Papua New Guinea,598.0,1963,5280.0,,598
29752,Papua New Guinea,598.0,1964,7500.0,,598
29753,Papua New Guinea,598.0,1965,9240.0,,598
29754,Papua New Guinea,598.0,1966,11700.0,,598
29755,Papua New Guinea,598.0,1967,15720.0,,598
29756,Papua New Guinea,598.0,1968,14570.0,,598
29757,Papua New Guinea,598.0,1969,21478.0,,598
29758,Papua New Guinea,598.0,1970,27495.0,,598
29759,Papua New Guinea,598.0,1971,26967.0,,598
29760,Papua New Guinea,598.0,1972,29015.0,,598
29761,Papua New Guinea,598.0,1973,34798.0,,598
29762,Papua New Guinea,598.0,1974,34084.0,,598
29763,Papua New Guinea,598.0,1975,36945.0,,598
29764,Papua New Guinea,598.0,1976,39466.0,,598
29765,Papua New Guinea,598.0,1977,38224.0,,598
29766,Papua New Guinea,598.0,1978,45945.0,,598
29767,Papua New Guinea,598.0,1979,49532.0,,598
29768,Papua New Guinea,598.0,1980,54762.0,,598
29769,Papua New Guinea,598.0,1981,49837.0,,598
29770,Papua New Guinea,598.0,1982,41108.0,,598
29771,Papua New Guinea,598.0,1983,55894.0,,598
29772,Papua New Guinea,598.0,1984,43675.0,,598
29773,Papua New Guinea,598.0,1985,56206.0,,598
29774,Papua New Guinea,598.0,1986,44310.0,,598
29775,Papua New Guinea,598.0,1987,62520.0,,598
29776,Papua New Guinea,598.0,1988,62000.0,,598
29777,Papua New Guinea,598.0,1989,65640.0,,598
29778,Papua New Guinea,598.0,1990,60000.0,,598
29779,Papua New Guinea,598.0,1991,47220.0,,598
29780,Papua New Guinea,598.0,1992,50460.0,,598
29781,Papua New Guinea,598.0,1993,63540.0,,598
29782,Papua New Guinea,598.0,1994,67136.0,,598
29783,Papua New Guinea,598.0,1995,59589.0,,598
29784,Papua New Guinea,598.0,1996,65091.0,,598
29785,Papua New Guinea,598.0,1997,64524.0,,598
29786,Papua New Guinea,598.0,1998,80940.0,,598
29787,Papua New Guinea,598.0,1999,83040.0,,598
29788,Papua New Guinea,598.0,2000,83000.0,,598
29789,Papua New Guinea,598.0,2001,63720.0,,598
29790,Papua New Guinea,598.0,2002,65100.0,,598
29791,Papua New Guinea,598.0,2003,69300.0,,598
29792,Papua New Guinea,598.0,2004,59820.0,,598
29793,Papua New Guinea,598.0,2005,76080.0,,598
29794,Papua New Guinea,598.0,2006,48420.0,,598
29795,Papua New Guinea,598.0,2007,58080.0,,598
29796,Papua New Guinea,598.0,2008,61680.0,,598
29797,Papua New Guinea,598.0,2009,60240.0,,598
29798,Papua New Guinea,598.0,2010,52220.0,,598
29799,Papua New Guinea,598.0,2011,84870.0,,598
29800,Papua New Guinea,598.0,2012,43620.0,,598
29801,Papua New Guinea,598.0,2013,49680.0,,598
29802,Papua New Guinea,598.0,2014,56893.36,,598
29803,Papua New Guinea,598.0,2015,57982.28,,598
29804,Papua New Guinea,598.0,2016,53719.27,,598
29805,Papua New Guinea,598.0,2017,46980.0,,598
29806,Papua New Guinea,598.0,2018,53160.0,,598
29807,Papua New Guinea,598.0,2019,45129.0,,598
29808,Papua New Guinea,598.0,2020,40500.0,,598
29809,Papua New Guinea,598.0,2021,42480.0,,598
29810,Paraguay,600.0,1961,6000.0,Americas,600
29822,Paraguay,600.0,1962,6180.0,Americas,600
29834,Paraguay,600.0,1963,7140.0,Americas,600
29846,Paraguay,600.0,1964,7200.0,Americas,600
29858,Paraguay,600.0,1965,6018.0,Americas,600
29870,Paraguay,600.0,1966,6510.0,Americas,600
29882,Paraguay,600.0,1967,7110.0,Americas,600
29894,Paraguay,600.0,1968,7340.0,Americas,600
29906,Paraguay,600.0,1969,6090.0,Americas,600
29918,Paraguay,600.0,1970,4310.0,Americas,600
29930,Paraguay,600.0,1971,5810.0,Americas,600
29942,Paraguay,600.0,1972,7660.0,Americas,600
29954,Paraguay,600.0,1973,6930.0,Americas,600
29966,Paraguay,600.0,1974,8480.0,Americas,600
29978,Paraguay,600.0,1975,8340.0,Americas,600
29990,Paraguay,600.0,1976,3910.0,Americas,600
30002,Paraguay,600.0,1977,6000.0,Americas,600
30014,Paraguay,600.0,1978,7200.0,Americas,600
30026,Paraguay,600.0,1979,7560.0,Americas,600
30038,Paraguay,600.0,1980,7800.0,Americas,600
30050,Paraguay,600.0,1981,12856.0,Americas,600
30062,Paraguay,600.0,1982,13865.0,Americas,600
30074,Paraguay,600.0,1983,15031.0,Americas,600
30086,Paraguay,600.0,1984,18359.0,Americas,600
30098,Paraguay,600.0,1985,18134.0,Americas,600
30110,Paraguay,600.0,1986,19070.0,Americas,600
30122,Paraguay,600.0,1987,18276.0,Americas,600
30134,Paraguay,600.0,1988,18335.0,Americas,600
30146,Paraguay,600.0,1989,17605.0,Americas,600
30158,Paraguay,600.0,1990,17576.0,Americas,600
30170,Paraguay,600.0,1991,4519.0,Americas,600
30182,Paraguay,600.0,1992,4850.0,Americas,600
30194,Paraguay,600.0,1993,4950.0,Americas,600
30206,Paraguay,600.0,1994,5002.0,Americas,600
30218,Paraguay,600.0,1995,4008.0,Americas,600
30230,Paraguay,600.0,1996,4024.0,Americas,600
30242,Paraguay,600.0,1997,4823.0,Americas,600
30254,Paraguay,600.0,1998,4752.0,Americas,600
30266,Paraguay,600.0,1999,4726.0,Americas,600
30278,Paraguay,600.0,2000,3586.0,Americas,600
30290,Paraguay,600.0,2001,2751.0,Americas,600
30302,Paraguay,600.0,2002,2434.0,Americas,600
30314,Paraguay,600.0,2003,3085.0,Americas,600
30326,Paraguay,600.0,2004,3353.0,Americas,600
30338,Paraguay,600.0,2005,2900.0,Americas,600
30350,Paraguay,600.0,2006,3040.0,Americas,600
30362,Paraguay,600.0,2007,3100.0,Americas,600
30374,Paraguay,600.0,2008,273.0,Americas,600
30386,Paraguay,600.0,2009,281.0,Americas,600
30398,Paraguay,600.0,2010,370.0,Americas,600
30410,Paraguay,600.0,2011,370.0,Americas,600
30422,Paraguay,600.0,2012,370.0,Americas,600
30434,Paraguay,600.0,2013,382.0,Americas,600
30446,Paraguay,600.0,2014,386.0,Americas,600
30458,Paraguay,600.0,2015,395.0,Americas,600
30470,Paraguay,600.0,2016,395.0,Americas,600
30482,Paraguay,600.0,2017,442.0,Americas,600
30494,Paraguay,600.0,2018,441.0,Americas,600
30506,Paraguay,600.0,2019,399.0,Americas,600
30518,Paraguay,600.0,2020,381.0,Americas,600
30530,Paraguay,600.0,2021,388.0,Americas,600
30542,Peru,604.0,1961,42643.0,Americas,604
30554,Peru,604.0,1962,46356.0,Americas,604
30566,Peru,604.0,1963,48940.0,Americas,604
30578,Peru,604.0,1964,52740.0,Americas,604
30590,Peru,604.0,1965,48264.0,Americas,604
30602,Peru,604.0,1966,52380.0,Americas,604
30614,Peru,604.0,1967,52753.0,Americas,604
30626,Peru,604.0,1968,64652.0,Americas,604
30638,Peru,604.0,1969,68439.0,Americas,604
30650,Peru,604.0,1970,65368.0,Americas,604
30662,Peru,604.0,1971,70587.0,Americas,604
30674,Peru,604.0,1972,70195.0,Americas,604
30686,Peru,604.0,1973,70396.0,Americas,604
30698,Peru,604.0,1974,69855.0,Americas,604
30710,Peru,604.0,1975,65387.0,Americas,604
30722,Peru,604.0,1976,65445.0,Americas,604
30734,Peru,604.0,1977,80190.0,Americas,604
30746,Peru,604.0,1978,88166.0,Americas,604
30758,Peru,604.0,1979,105478.0,Americas,604
30770,Peru,604.0,1980,86177.0,Americas,604
30782,Peru,604.0,1981,79360.0,Americas,604
30794,Peru,604.0,1982,79422.0,Americas,604
30806,Peru,604.0,1983,85637.0,Americas,604
30818,Peru,604.0,1984,83357.0,Americas,604
30830,Peru,604.0,1985,90736.0,Americas,604
30842,Peru,604.0,1986,96054.0,Americas,604
30854,Peru,604.0,1987,98538.0,Americas,604
30866,Peru,604.0,1988,99414.0,Americas,604
30878,Peru,604.0,1989,105753.0,Americas,604
30890,Peru,604.0,1990,81142.0,Americas,604
30902,Peru,604.0,1991,82635.0,Americas,604
30914,Peru,604.0,1992,86519.0,Americas,604
30926,Peru,604.0,1993,85603.0,Americas,604
30938,Peru,604.0,1994,91340.0,Americas,604
30950,Peru,604.0,1995,96697.0,Americas,604
30962,Peru,604.0,1996,106520.0,Americas,604
30974,Peru,604.0,1997,133296.0,Americas,604
30986,Peru,604.0,1998,144763.0,Americas,604
30998,Peru,604.0,1999,167145.0,Americas,604
31010,Peru,604.0,2000,191651.0,Americas,604
31022,Peru,604.0,2001,196232.0,Americas,604
31034,Peru,604.0,2002,212770.0,Americas,604
31046,Peru,604.0,2003,203148.0,Americas,604
31058,Peru,604.0,2004,231447.0,Americas,604
31070,Peru,604.0,2005,188611.0,Americas,604
31082,Peru,604.0,2006,273178.0,Americas,604
31094,Peru,604.0,2007,225992.0,Americas,604
31106,Peru,604.0,2008,273780.0,Americas,604
31118,Peru,604.0,2009,243479.0,Americas,604
31130,Peru,604.0,2010,264605.0,Americas,604
31142,Peru,604.0,2011,331547.0,Americas,604
31154,Peru,604.0,2012,320163.56,Americas,604
31166,Peru,604.0,2013,256241.44,Americas,604
31178,Peru,604.0,2014,222047.0,Americas,604
31190,Peru,604.0,2015,251938.0,Americas,604
31202,Peru,604.0,2016,277760.4,Americas,604
31214,Peru,604.0,2017,337330.0,Americas,604
31226,Peru,604.0,2018,369622.0,Americas,604
31238,Peru,604.0,2019,363319.6,Americas,604
31250,Peru,604.0,2020,353205.75,Americas,604
31262,Peru,604.0,2021,365582.12,Americas,604
31274,Philippines,608.0,1961,32300.0,Asia,608
31286,Philippines,608.0,1962,43100.0,Asia,608
31298,Philippines,608.0,1963,32900.0,Asia,608
31310,Philippines,608.0,1964,39311.0,Asia,608
31322,Philippines,608.0,1965,44145.0,Asia,608
31334,Philippines,608.0,1966,42793.0,Asia,608
31346,Philippines,608.0,1967,44300.0,Asia,608
31358,Philippines,608.0,1968,43862.0,Asia,608
31370,Philippines,608.0,1969,44172.0,Asia,608
31382,Philippines,608.0,1970,49017.0,Asia,608
31394,Philippines,608.0,1971,49500.0,Asia,608
31406,Philippines,608.0,1972,51600.0,Asia,608
31418,Philippines,608.0,1973,50910.0,Asia,608
31430,Philippines,608.0,1974,53031.0,Asia,608
31442,Philippines,608.0,1975,91444.0,Asia,608
31454,Philippines,608.0,1976,80800.0,Asia,608
31466,Philippines,608.0,1977,105100.0,Asia,608
31478,Philippines,608.0,1978,118750.0,Asia,608
31490,Philippines,608.0,1979,115500.0,Asia,608
31502,Philippines,608.0,1980,125285.0,Asia,608
31514,Philippines,608.0,1981,146700.0,Asia,608
31526,Philippines,608.0,1982,171400.0,Asia,608
31538,Philippines,608.0,1983,146927.0,Asia,608
31550,Philippines,608.0,1984,116755.0,Asia,608
31562,Philippines,608.0,1985,135354.0,Asia,608
31574,Philippines,608.0,1986,145301.0,Asia,608
31586,Philippines,608.0,1987,140119.0,Asia,608
31598,Philippines,608.0,1988,141892.0,Asia,608
31610,Philippines,608.0,1989,155900.0,Asia,608
31622,Philippines,608.0,1990,125659.0,Asia,608
31634,Philippines,608.0,1991,125017.0,Asia,608
31646,Philippines,608.0,1992,126832.0,Asia,608
31658,Philippines,608.0,1993,124415.0,Asia,608
31670,Philippines,608.0,1994,123553.0,Asia,608
31682,Philippines,608.0,1995,127412.0,Asia,608
31694,Philippines,608.0,1996,117226.0,Asia,608
31706,Philippines,608.0,1997,120006.0,Asia,608
31718,Philippines,608.0,1998,107802.0,Asia,608
31730,Philippines,608.0,1999,104124.0,Asia,608
31742,Philippines,608.0,2000,107557.0,Asia,608
31754,Philippines,608.0,2001,112271.0,Asia,608
31766,Philippines,608.0,2002,107080.0,Asia,608
31778,Philippines,608.0,2003,106388.0,Asia,608
31790,Philippines,608.0,2004,102865.0,Asia,608
31802,Philippines,608.0,2005,105847.0,Asia,608
31814,Philippines,608.0,2006,104093.0,Asia,608
31826,Philippines,608.0,2007,97877.0,Asia,608
31838,Philippines,608.0,2008,97428.0,Asia,608
31850,Philippines,608.0,2009,96433.0,Asia,608
31862,Philippines,608.0,2010,94536.0,Asia,608
31874,Philippines,608.0,2011,88526.0,Asia,608
31886,Philippines,608.0,2012,88943.0,Asia,608
31898,Philippines,608.0,2013,78634.0,Asia,608
31910,Philippines,608.0,2014,75454.0,Asia,608
31922,Philippines,608.0,2015,72342.0,Asia,608
31934,Philippines,608.0,2016,68822.93,Asia,608
31946,Philippines,608.0,2017,62077.95,Asia,608
31958,Philippines,608.0,2018,60312.76,Asia,608
31970,Philippines,608.0,2019,60043.88,Asia,608
31982,Philippines,608.0,2020,60640.95,Asia,608
31994,Philippines,608.0,2021,60607.18,Asia,608
32067,Puerto Rico,630.0,1961,15876.0,Americas,630
32079,Puerto Rico,630.0,1962,17917.0,Americas,630
32091,Puerto Rico,630.0,1963,14288.0,Americas,630
32103,Puerto Rico,630.0,1964,17010.0,Americas,630
32115,Puerto Rico,630.0,1965,13600.0,Americas,630
32127,Puerto Rico,630.0,1966,12882.0,Americas,630
32139,Puerto Rico,630.0,1967,14742.0,Americas,630
32151,Puerto Rico,630.0,1968,11793.0,Americas,630
32163,Puerto Rico,630.0,1969,9078.0,Americas,630
32175,Puerto Rico,630.0,1970,15422.0,Americas,630
32187,Puerto Rico,630.0,1971,10886.0,Americas,630
32199,Puerto Rico,630.0,1972,12247.0,Americas,630
32211,Puerto Rico,630.0,1973,13698.0,Americas,630
32223,Puerto Rico,630.0,1974,10478.0,Americas,630
32235,Puerto Rico,630.0,1975,11430.0,Americas,630
32247,Puerto Rico,630.0,1976,11428.0,Americas,630
32259,Puerto Rico,630.0,1977,8707.0,Americas,630
32271,Puerto Rico,630.0,1978,11927.0,Americas,630
32283,Puerto Rico,630.0,1979,9526.0,Americas,630
32295,Puerto Rico,630.0,1980,11884.0,Americas,630
32307,Puerto Rico,630.0,1981,13608.0,Americas,630
32319,Puerto Rico,630.0,1982,12973.0,Americas,630
32331,Puerto Rico,630.0,1983,15649.0,Americas,630
32343,Puerto Rico,630.0,1984,12247.0,Americas,630
32355,Puerto Rico,630.0,1985,14061.0,Americas,630
32367,Puerto Rico,630.0,1986,11340.0,Americas,630
32379,Puerto Rico,630.0,1987,15967.0,Americas,630
32391,Puerto Rico,630.0,1988,13154.0,Americas,630
32403,Puerto Rico,630.0,1989,14515.0,Americas,630
32415,Puerto Rico,630.0,1990,12927.0,Americas,630
32427,Puerto Rico,630.0,1991,12701.0,Americas,630
32439,Puerto Rico,630.0,1992,12701.0,Americas,630
32451,Puerto Rico,630.0,1993,15478.0,Americas,630
32463,Puerto Rico,630.0,1994,12700.0,Americas,630
32475,Puerto Rico,630.0,1995,12701.0,Americas,630
32487,Puerto Rico,630.0,1996,12175.0,Americas,630
32499,Puerto Rico,630.0,1997,11567.0,Americas,630
32511,Puerto Rico,630.0,1998,13393.0,Americas,630
32523,Puerto Rico,630.0,1999,7000.0,Americas,630
32535,Puerto Rico,630.0,2000,8250.0,Americas,630
32547,Puerto Rico,630.0,2001,8650.0,Americas,630
32559,Puerto Rico,630.0,2002,7600.0,Americas,630
32571,Puerto Rico,630.0,2003,9308.0,Americas,630
32583,Puerto Rico,630.0,2004,10206.0,Americas,630
32595,Puerto Rico,630.0,2005,7938.0,Americas,630
32607,Puerto Rico,630.0,2006,8000.0,Americas,630
32619,Puerto Rico,630.0,2007,8100.0,Americas,630
32631,Puerto Rico,630.0,2008,7263.3,Americas,630
32643,Puerto Rico,630.0,2009,6928.77,Americas,630
32655,Puerto Rico,630.0,2010,6431.97,Americas,630
32667,Puerto Rico,630.0,2011,6036.67,Americas,630
32679,Puerto Rico,630.0,2012,5629.16,Americas,630
32691,Puerto Rico,630.0,2013,5205.58,Americas,630
32703,Puerto Rico,630.0,2014,4674.4,Americas,630
32715,Puerto Rico,630.0,2015,3369.05,Americas,630
32727,Puerto Rico,630.0,2016,4416.34,Americas,630
32739,Puerto Rico,630.0,2017,4102.0,Americas,630
32751,Puerto Rico,630.0,2018,3962.47,Americas,630
32763,Puerto Rico,630.0,2019,4160.27,Americas,630
32775,Puerto Rico,630.0,2020,4074.91,Americas,630
32787,Puerto Rico,630.0,2021,4065.88,Americas,630
32799,Rwanda,646.0,1961,10500.0,Africa,646
32811,Rwanda,646.0,1962,10000.0,Africa,646
32823,Rwanda,646.0,1963,4700.0,Africa,646
32835,Rwanda,646.0,1964,8100.0,Africa,646
32847,Rwanda,646.0,1965,9998.0,Africa,646
32859,Rwanda,646.0,1966,8603.0,Africa,646
32871,Rwanda,646.0,1967,11157.0,Africa,646
32883,Rwanda,646.0,1968,12015.0,Africa,646
32895,Rwanda,646.0,1969,12399.0,Africa,646
32907,Rwanda,646.0,1970,14240.0,Africa,646
32919,Rwanda,646.0,1971,15245.0,Africa,646
32931,Rwanda,646.0,1972,10602.0,Africa,646
32943,Rwanda,646.0,1973,14160.0,Africa,646
32955,Rwanda,646.0,1974,14062.0,Africa,646
32967,Rwanda,646.0,1975,18045.0,Africa,646
32979,Rwanda,646.0,1976,20334.0,Africa,646
32991,Rwanda,646.0,1977,20684.0,Africa,646
33003,Rwanda,646.0,1978,21994.0,Africa,646
33015,Rwanda,646.0,1979,25500.0,Africa,646
33027,Rwanda,646.0,1980,22600.0,Africa,646
33039,Rwanda,646.0,1981,29200.0,Africa,646
33051,Rwanda,646.0,1982,27200.0,Africa,646
33063,Rwanda,646.0,1983,33500.0,Africa,646
33075,Rwanda,646.0,1984,32500.0,Africa,646
33087,Rwanda,646.0,1985,43000.0,Africa,646
33099,Rwanda,646.0,1986,41348.0,Africa,646
33111,Rwanda,646.0,1987,41797.0,Africa,646
33123,Rwanda,646.0,1988,42666.0,Africa,646
33135,Rwanda,646.0,1989,30591.0,Africa,646
33147,Rwanda,646.0,1990,34680.0,Africa,646
33159,Rwanda,646.0,1991,35000.0,Africa,646
33171,Rwanda,646.0,1992,38824.0,Africa,646
33183,Rwanda,646.0,1993,27510.0,Africa,646
33195,Rwanda,646.0,1994,1274.0,Africa,646
33207,Rwanda,646.0,1995,21952.0,Africa,646
33219,Rwanda,646.0,1996,15285.0,Africa,646
33231,Rwanda,646.0,1997,14830.0,Africa,646
33243,Rwanda,646.0,1998,14268.0,Africa,646
33255,Rwanda,646.0,1999,18800.0,Africa,646
33267,Rwanda,646.0,2000,16098.0,Africa,646
